1,2,4
município,UF,salas
Sao Paulo,SP,278
Rio de Janeiro,RJ,164
Brasilia,DF,93
Belo Horizonte,MG,72
Curitiba,PR,71
Porto Alegre,RS,68
Salvador,BA,55
Campinas,SP,47
Goiania,GO,42
Fortaleza,CE,35
Recife,PE,35
Manaus,AM,30
Santos,SP,22
Guarulhos,SP,21
Sao Jose dos Campos,SP,20
Ribeirao Preto,SP,19
Vitoria,ES,17
Sorocaba,SP,17
Sao Jose do Rio Preto,SP,16
Florianopolis,SC,16
Cuiaba,MT,16
Santo Andre,SP,15
Juiz de Fora,MG,14
Sao Bernardo do Campo,SP,14
Joao Pessoa,PB,14
Natal,RN,14
Aracaju,SE,14
Maringa,PR,13
Duque de Caxias,RJ,12
Campo Grande,MS,12
Niteroi,RJ,12
Uberlandia,MG,12
Belem,PA,12
Jaboatao dos Guararapes,PE,12
Osasco,SP,11
Contagem,MG,10
Sao Luis,MA,10
Bauru,SP,9
Praia Grande,SP,9
Barueri,SP,9
Pocos de Caldas,MG,8
Teresina,PI,8
Foz do Iguacu,PR,8
Londrina,PR,8
Marilia,SP,8
Sao Goncalo,RJ,8
Porto Velho,RO,7
Anapolis,GO,7
Montes Claros,MG,7
Uberaba,MG,7
Caxias do Sul,RS,7
Balneario Camboriu,SC,7
Araraquara,SP,7
Presidente Prudente,SP,7
Vila Velha,ES,7
Canoas,RS,7
Jundiai,SP,7
Petropolis,RJ,6
Volta Redonda,RJ,6
Cascavel,PR,6
Santa Maria,RS,6
Guaruja,SP,6
Aparecida de Goiania,GO,6
Campos dos Goitacazes,RJ,6
Sao Joao De Meriti,RJ,6
Blumenau,SC,6
Sao Vicente,SP,6
Maceio,AL,5
Sao Carlos,SP,5
Itumbiara,GO,5
Bento Goncalves,RS,5
Joinville,SC,5
Indaiatuba,SP,5
Divinopolis,MG,5
São José dos Pinhais,PR,5
Macae,RJ,5
Boa Vista,RR,5
Sao Leopoldo,RS,5
Novo Hamburgo **,RS,5
São José,SC,5
Jacarei,SP,5
Maua,SP,5
Piracicaba,SP,5
Rio Claro,SP,5
Suzano,SP,5
Taboao da Serra,SP,5
Macapa,AP,4
Passo Fundo,RS,4
Criciuma,SC,4
Feira de Santana,BA,4
Serra,ES,4
Campina Grande,PB,4
Ponta Grossa,PR,4
Santa Cruz do Sul,RS,4
Tubarao,SC,4
Guaratingueta,SP,4
Limeira,SP,4
Mogi das Cruzes,SP,4
Santa Barbara do Oeste,SP,4
Taubate,SP,4
Cachoeiro de Itapemirim,ES,3
Angra dos Reis,RJ,3
Assis,SP,3
Jau,SP,3
Palmas do Tocantins,TO,3
Vitoria da Conquista,BA,3
Guarapari,ES,3
Linhares,ES,3
Catalao,GO,3
Rio Verde,GO,3
Betim,MG,3
Ipatinga,MG,3
Patos de Minas,MG,3
Dourados,MS,3
Rondonopolis,MT,3
Castanhal,PA,3
Tucurui,PA,3
Nilopolis,RJ,3
Nova Friburgo,RJ,3
Nova Iguacu,RJ,3
Resende,RJ,3
Pelotas,RS,3
Brusque,SC,3
Jaragua do Sul,SC,3
Aracatuba,SP,3
Franca,SP,3
Santo Antonio de Jesus,BA,2
Teixeira de Freitas,BA,2
Juazeiro do Norte,CE,2
Maracanau,CE,2
Sobral,CE,2
Colatina,ES,2
Caldas Novas,GO,2
Valparaiso,GO,2
Barbacena,MG,2
Governador Valadares,MG,2
Itabira,MG,2
Lavras,MG,2
Pouso Alegre,MG,2
Sete Lagoas,MG,2
Tres Coracoes,MG,2
Varginha,MG,2
Caceres,MT,2
Sinop,MT,2
Tangara da Serra,MT,2
Patos,PB,2
Garanhuns,PE,2
Petrolina,PE,2
Parnaiba,PI,2
Apucarana,PR,2
Campo Largo,PR,2
Guarapuava,PR,2
Paranagua,PR,2
Toledo,PR,2
Araruama,RJ,2
Barra Mansa,RJ,2
Cabo Frio,RJ,2
Rio das Ostras,RJ,2
Teresopolis,RJ,2
Cachoeirinha,RS,2
Campo Bom,RS,2
Capao da Canoa,RS,2
Lajeado,RS,2
Nova Petropolis,RS,2
Rio Grande,RS,2
Santo Angelo,RS,2
