1,2,4
município,UF,salas
SAO PAULO,SP,267
RIO DE JANEIRO,RJ,166
BRASILIA *,DF,90
BELO HORIZONTE,MG,72
PORTO ALEGRE,RS,69
CURITIBA,PR,66
CAMPINAS,SP,48
SALVADOR,BA,47
GOIANIA,GO,44
RECIFE,PE,35
MANAUS,AM,30
FORTALEZA,CE,29
SAO JOSE DOS CAMPOS,SP,24
GUARULHOS,SP,21
FLORIANOPOLIS,SC,19
SANTOS,SP,19
RIBEIRAO PRETO,SP,19
SOROCABA,SP,19
SAO JOSE DO RIO PRETO,SP,18
VITORIA,ES,17
CUIABA,MT,16
SANTO ANDRE,SP,15
SAO BERNARDO DO CAMPO,SP,14
JOAO PESSOA,PB,14
NATAL,RN,14
CAMPO GRANDE,MS,12
NITEROI,RJ,12
UBERLANDIA,MG,12
BELEM,PA,12
JABOATAO,PE,12
DUQUE DE CAXIAS,RJ,11
OSASCO,SP,11
POCOS DE CALDAS,MG,10
CONTAGEM,MG,10
PRAIA GRANDE,SP,10
SAO LUIS,MA,10
JUIZ DE FORA,MG,9
MARINGA,PR,9
BAURU,SP,9
ARACAJU,SE,9
BARUERI,SP,9
VILA VELHA,ES,8
FOZ DO IGUACU,PR,8
LONDRINA,PR,8
MARILIA,SP,8
SAO GONCALO,RJ,8
PORTO VELHO,RO,7
ANAPOLIS,GO,7
DIVINOPOLIS,MG,7
UBERABA,MG,7
CAXIAS DO SUL,RS,7
BALNEARIO DE CAMBORIU,SC,7
ARARAQUARA,SP,7
PRESIDENTE PRUDENTE,SP,7
CANOAS,RS,7
JUNDIAI,SP,7
PETROPOLIS,RJ,6
VOLTA REDONDA,RJ,6
CASCAVEL,PR,6
GUARUJA,SP,6
APARECIDA DE GOIANIA,GO,6
CAMPOS,RJ,6
SAO JOAO DE MERITI,RJ,6
BLUMENAU,SC,6
SAO VICENTE,SP,6
MACEIO,AL,5
SAO CARLOS,SP,5
MACAPA,AP,5
ITUMBIARA,GO,5
BENTO GONCALVES,RS,5
JOINVILLE,SC,5
INDAIATUBA,SP,5
TERESINA,PI,5
SÃO JOSÉ DOS PINHAIS,PR,5
MACAE,RJ,5
BOA VISTA,RR,5
NOVO HAMBURGO,RS,5
SAO LEOPOLDO,RS,5
SAO JOSE,SC,5
JACAREI,SP,5
MAUA,SP,5
PIRACICABA,SP,5
RIO CLARO,SP,5
SUZANO,SP,5
TABOAO DA SERRA,SP,5
PASSO FUNDO,RS,4
CRICIUMA,SC,4
FEIRA DE SANTANA,BA,4
SERRA,ES,4
CAMPINA GRANDE,PB,4
PONTA GROSSA,PR,4
SANTA CRUZ DO SUL,RS,4
TUBARAO,SC,4
GUARATINGUETA,SP,4
LIMEIRA,SP,4
MOGI DAS CRUZES,SP,4
SANTA BARBARA D'OESTE,SP,4
TAUBATE,SP,4
VARGINHA,MG,3
GUARAPUAVA,PR,3
ANGRA DOS REIS,RJ,3
LAGES,SC,3
SAO FRANCISCO DO SUL,SC,3
JAU,SP,3
VITORIA DA CONQUISTA,BA,3
GUARAPARI,ES,3
LINHARES,ES,3
RIO VERDE,GO,3
BETIM,MG,3
IPATINGA,MG,3
MONTES CLAROS,MG,3
PATOS DE MINAS,MG,3
DOURADOS,MS,3
RONDONOPOLIS,MT,3
CASTANHAL,PA,3
TUCURUI,PA,3
NILOPOLIS,RJ,3
NOVA FRIBURGO,RJ,3
NOVA IGUACU,RJ,3
RESENDE,RJ,3
PELOTAS,RS,3
BRUSQUE,SC,3
JARAGUA DO SUL,SC,3
ARAÇATUBA,SP,3
FRANCA,SP,3
ITU,SP,3
VALENCA,RJ,1
ARIQUEMES,RO,1
CACOAL,RO,1
ROLIM DE MOURA,RO,1
VILHENA,RO,1
BAGE,RS,1
CACHOEIRA DO SUL,RS,1
CANELA,RS,1
CARAZINHO,RS,1
CARLOS BARBOSA,RS,1
ERECHIM,RS,1
GRAMADO,RS,1
MONTENEGRO,RS,1
SANTA ROSA,RS,1
SANTO ANGELO,RS,1
SÃO BORJA,RS,1
SAO LUIS GONZAGA,RS,1
SÃO SEBASTIÃO DO CAÍ,RS,1
